STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT11
USC00435416,"MOUNT MANSFIELD, VT US",2/5/10,0.05,2,65,8,1,5,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/6/10,0,0,65,17,-2,2,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/7/10,0.06,0.5,62,3,-5,3,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/8/10,0.24,5,63,5,-3,1,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/9/10,0,0,61,29,1,29,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/10/10,0.03,0.2,61,29,19,21,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/11/10,0,0,60,21,9,13,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/12/10,0,0,59,13,1,8,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/13/10,0,0,59,14,2,9,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/14/10,0.21,1,59,11,6,10,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/15/10,0.2,3,62,16,8,15,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/16/10,0,0,61,24,11,18,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/17/10,0.07,0.5,61,18,11,17,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/18/10,0.43,2,62,21,15,17,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/19/10,0.47,2.5,65,17,10,13,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/20/10,0.25,1,65,21,13,20,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/21/10,0.37,3.5,69,20,9,13,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/22/10,0,0,70,28,11,21,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/23/10,0.12,1.2,71,21,19,20,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/24/10,2.37,17,88,24,19,24,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/25/10,0.95,4,93,27,23,26,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/26/10,0.61,2,96,29,23,25,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/27/10,0.53,5,101,25,21,21,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/28/10,0,0,96,25,15,24,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/1/10,0.32,2.5,102,24,20,22,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/2/10,0,0,100,31,22,31,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/3/10,0,0,100,31,23,28,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/4/10,0,0,98,28,14,18,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/5/10,0,0,98,24,12,24,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/6/10,0,0,98,28,14,27,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/7/10,0,0,98,32,20,31,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/8/10,0,0,94,31,21,30,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/9/10,0,0,92,30,12,22,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/10/10,0,0,92,30,15,30,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/11/10,0,0,91,40,15,30,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/12/10,0,0,91,38,28,29,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/13/10,0,0,91,32,22,30,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/14/10,0,0,91,31,23,30,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/15/10,0.2,0,90,31,25,30,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/16/10,0,0,88,41,27,39,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/17/10,0,0,86,41,29,40,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/18/10,0,0,86,41,29,38,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/19/10,0,0,86,46,33,45,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/20/10,0,0,85,45,30,31,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/21/10,0.13,0.5,84,32,21,32,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/22/10,0.06,0,83,39,21,34,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/23/10,0.85,0,80,35,30,31,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/24/10,0.4,1.5,81,33,17,23,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/25/10,0,0,79,32,22,32,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/26/10,0.18,2,81,32,-1,8,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/27/10,0,0,81,21,2,20,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/28/10,0,0,77,26,16,23,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/29/10,0.61,0,78,37,23,35,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/30/10,0.33,0,77,35,23,33,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/31/10,0.07,0,76,41,32,38,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/1/10,0,0,73,54,32,52,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/2/10,0,0,70,65,46,64,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/3/10,0,0,69,69,52,68,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/4/10,0,0,58,68,38,45,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/5/10,0,0,54,50,39,47,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/6/10,0.27,0,54,49,36,40,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/7/10,0.11,0,48,59,39,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/8/10,0.25,0,48,48,38,43,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/9/10,0.26,0,45,43,29,29,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/10/10,0.29,1,45,30,20,28,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/11/10,0.25,1,46,31,27,31,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/12/10,0,0,,35,24,32,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/13/10,0,0,44,41,29,39,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/14/10,0,0,43,45,29,42,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/15/10,0,0,43,45,31,35,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/16/10,0.76,3,46,42,24,27,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/17/10,0.86,3,49,31,25,28,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/18/10,1.35,5,54,29,25,28,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/19/10,0.2,0,54,32,24,32,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/20/10,0,0,52,47,32,44,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/21/10,0,0,51,52,38,52,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/22/10,0,0,48,52,36,38,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/23/10,0,0,47,40,26,36,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/24/10,0,0,46,50,31,47,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/25/10,0,0,,51,34,47,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/26/10,0,0,44,52,37,49,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/27/10,0.77,6,51,51,21,21,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/28/10,1.47,15,66,27,20,27,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/29/10,0,0,62,30,22,29,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/30/10,0,0,58,46,28,44,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/1/10,0,0,56,62,41,60,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/2/10,0.16,0,42,69,50,66,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/3/10,0.43,0,36,68,51,52,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/4/10,0.36,0,32,55,40,46,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/5/10,0.06,0,29,58,36,56,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/6/10,0.65,0,26,59,40,42,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/7/10,0.1,0,25,42,27,40,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/8/10,0.46,0,24,41,31,38,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/9/10,1.81,10.5,35,38,20,22,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/10/10,0.13,0.5,35,27,17,26,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/11/10,0,0,34,39,20,37,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/12/10,0,0,30,44,34,37,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/13/10,0,0,27,47,31,45,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/14/10,0.12,0,26,48,34,47,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/15/10,0.04,0,26,50,36,40,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/16/10,0.14,0,22,51,36,51,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/17/10,0,0,19,59,45,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/18/10,0,0,16,63,48,59,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/19/10,0.03,0,14,60,40,44,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/20/10,0,0,11,63,42,61,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/21/10,0,0,10,63,42,61,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/22/10,0,0,9,68,54,67,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/23/10,0,0,0,69,52,66,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/24/10,0,0,0,70,53,68,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/25/10,0,0,0,73,57,72,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/26/10,0,0,0,74,60,73,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/27/10,0,0,0,74,53,64,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/28/10,0,0,0,64,45,62,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/29/10,0,0,0,64,52,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/30/10,0,0,0,61,45,50,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/31/10,0,0,0,65,41,63,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/1/10,0.68,0,0,67,53,54,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/2/10,0,0,0,67,50,66,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/3/10,0.37,0,0,68,51,51,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/4/10,0.1,0,0,68,47,60,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/5/10,1.06,0,0,62,52,59,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/6/10,1.38,0,0,61,44,46,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/7/10,0.67,0,0,49,38,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/8/10,0.1,0,0,50,36,40,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/9/10,0.04,0,0,56,40,51,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/10/10,1,0,0,54,40,47,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/11/10,0.22,0,0,50,44,50,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/12/10,0.13,0,0,52,45,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/13/10,0.03,0,0,62,46,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/14/10,0.06,0,0,62,48,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/15/10,0,0,0,55,42,54,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/16/10,0.05,0,0,56,42,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/17/10,1.65,0,0,53,47,53,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/18/10,0.02,0,0,68,52,67,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/19/10,0,0,0,71,57,63,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/20/10,0.23,0,0,64,57,59,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/21/10,0,0,0,62,51,61,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/22/10,0,0,0,66,50,63,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/23/10,0.8,0,0,63,54,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/24/10,1,0,0,61,56,57,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/25/10,0.35,0,0,63,45,62,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/26/10,0.22,0,0,62,48,50,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/27/10,0,0,0,60,47,59,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/28/10,0.89,0,0,63,47,61,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/29/10,0.15,0,0,63,45,47,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/30/10,0.29,0,0,51,40,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/1/10,0.4,0,0,48,40,43,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/2/10,0.04,0,0,60,43,60,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/3/10,0,0,0,71,49,69,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/4/10,0,0,0,72,56,72,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/5/10,0,0,0,76,60,75,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/6/10,0,0,0,77,64,76,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/7/10,0,0,0,79,65,78,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/8/10,0,0,0,81,65,77,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/9/10,0.02,0,0,79,64,72,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/10/10,1.1,0,0,73,58,66,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/11/10,0,0,0,69,59,64,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/12/10,0,0,0,72,59,70,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/13/10,0.01,0,0,72,60,66,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/14/10,0,0,0,70,60,63,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/15/10,0,0,0,75,59,73,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/16/10,0.17,0,0,73,60,63,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/17/10,0,0,0,70,57,70,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/18/10,0,0,0,70,54,60,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/19/10,0.75,0,0,60,55,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/20/10,0,0,0,64,53,62,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/21/10,1.71,0,0,68,55,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/22/10,0.31,0,0,61,53,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/23/10,0.02,0,0,62,54,55,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/24/10,0.14,0,0,69,55,69,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/25/10,0.18,0,0,70,53,53,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/26/10,0,0,0,60,46,59,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/27/10,0,0,0,70,46,69,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/28/10,0,0,0,71,57,69,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/29/10,0.15,0,0,69,49,55,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/30/10,0,0,0,57,44,52,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/31/10,0,0,0,59,44,46,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/1/10,0,0,0,67,46,66,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/2/10,0,0,0,67,60,62,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/3/10,1.71,0,0,64,53,63,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/4/10,3.36,0,0,70,58,69,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/5/10,0,0,0,70,63,69,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/6/10,0.18,0,0,70,46,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/7/10,0,0,0,55,40,52,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/8/10,0,0,0,59,48,59,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/9/10,0.7,0,0,65,54,64,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/10/10,0.19,0,0,69,56,69,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/11/10,0.07,0,0,69,54,65,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/12/10,0,0,0,68,51,62,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/13/10,0,0,0,68,53,64,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/14/10,0,0,0,66,55,63,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/15/10,0,0,0,65,55,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/16/10,0.05,0,0,67,56,66,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/17/10,0,0,0,67,53,61,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/18/10,0,0,0,63,50,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/19/10,0,0,0,68,52,67,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/20/10,0,0,0,68,42,54,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/21/10,0,0,0,57,47,55,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/22/10,0.49,0,0,59,52,54,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/23/10,0.52,0,0,55,46,51,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/24/10,0,0,0,62,48,61,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/25/10,0.03,0,0,62,50,59,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/26/10,0.1,0,0,59,52,52,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/27/10,0.12,0,0,53,43,53,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/28/10,0,0,0,63,47,61,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/29/10,0,0,0,72,47,71,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/30/10,0,0,0,72,56,71,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/31/10,0,0,0,73,61,72,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/1/10,0,0,0,75,63,73,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/2/10,0,0,0,75,63,71,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/3/10,0,0,0,78,63,69,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/4/10,0,0,0,69,50,53,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/5/10,0.1,0,0,53,40,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/6/10,0.03,0,0,55,41,51,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/7/10,0.15,0,0,66,49,65,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/8/10,0.57,0,0,66,48,49,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/9/10,2.27,0,0,49,44,45,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/10/10,0.78,0,0,47,40,47,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/11/10,0,0,0,58,39,56,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/12/10,0,0,0,56,41,46,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/13/10,0.2,0,0,50,44,49,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/14/10,0.36,0,0,50,42,45,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/15/10,0.75,0,0,45,36,38,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/16/10,0.05,0,0,49,37,44,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/17/10,0.81,0,0,50,37,42,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/18/10,0,0,0,55,38,55,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/19/10,0.03,0,0,55,46,51,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/20/10,0,0,0,53,38,46,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/21/10,0,0,0,50,36,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/22/10,0.06,0,0,53,47,53,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/23/10,0.03,0,0,55,40,50,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/24/10,0.41,0,0,67,46,65,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/25/10,0,0,0,67,45,45,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/26/10,0.1,0,0,49,43,47,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/27/10,0.03,0,0,48,42,46,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/28/10,0.54,0,0,60,45,59,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/29/10,0.89,0,0,60,47,49,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/30/10,0.63,0,0,60,48,60,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/1/10,5.05,0,0,62,45,46,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/2/10,0.13,0,0,46,31,34,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/3/10,0,0,0,44,30,38,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/4/10,0,0,0,47,32,43,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/5/10,0,0,0,56,40,53,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/6/10,0.8,0,0,54,38,41,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/7/10,1,0,0,41,35,39,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/8/10,0.17,0,0,42,36,40,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/9/10,0.21,0,0,41,24,30,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/10/10,0,0,0,44,28,42,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/11/10,0,0,0,43,31,39,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/12/10,0,0,0,40,31,37,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/13/10,0,0,0,43,30,43,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/14/10,0,0,0,47,36,43,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/15/10,1.51,7,6,43,29,29,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/16/10,3.41,18,12,32,25,32,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/17/10,0.01,0,11,35,25,34,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/18/10,0,0,8,34,21,30,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/19/10,0,0,7,33,25,31,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/20/10,0,0,6,41,31,39,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/21/10,0.51,1,6,40,29,31,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/22/10,0.15,1,7,31,20,22,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/23/10,0,0,7,27,17,27,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/24/10,0.08,0,7,36,22,35,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/25/10,0,0,5,52,35,52,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/26/10,0.28,0,4,56,45,52,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/27/10,0.18,0,0,55,48,50,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/28/10,0,0,0,51,39,40,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/29/10,0.15,0.1,0,40,28,29,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/30/10,0.57,3,3,29,19,26,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/31/10,0.5,4,7,29,18,19,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/1/10,0.05,0.2,10,23,16,22,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/2/10,0,0,7,27,20,22,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/3/10,0,0,7,31,19,29,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/4/10,0.19,1.5,8,30,24,29,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/5/10,0.74,1,7,36,28,29,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/6/10,0.12,1,8,29,21,23,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/7/10,0,0,8,25,17,20,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/8/10,0.51,0,7,32,19,27,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/9/10,0.15,0,5,38,27,38,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/10/10,0,0,5,40,30,35,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/11/10,0,0,5,44,32,42,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/12/10,0,0,4,52,37,47,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/13/10,0,0,4,52,43,45,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/14/10,0,0,4,45,36,37,,,,,,
