"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT06","WT08","WT09"
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-09-10","1.0",," 1508","0.0",,,,"22.8","4.4",,"  190","  160","4.5","6.7","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-09-11","0.8",," 1417","0.0",,,,"22.2","6.7",,"  200","  190","3.1","5.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-09-12","0.2",," 1507","1.8",,,,"21.1","13.3",,"  190","  160","2.2","3.1","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-09-13","0.9",," 1344","0.3",,,,"20.0","9.4",,"  330","  330","5.8","8.9","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-09-14","0.8",," 1508","0.0",,,,"21.7","7.2",,"  310","  220","5.4","7.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-09-15","1.7",," 1404","0.0",,,,"18.9","8.3",,"  350","  350","5.4","8.1",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-09-16","0.4",," 1238","0.0",,,,"18.3","6.7",,"   10","   10","3.6","4.5","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-09-17","1.1",," 1349","0.0",,,,"20.0","4.4",,"  200","  270","3.6","5.4","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-09-18","2.2",," 1534","2.3",,,,"16.1","8.3",,"  300","  310","7.6","10.7","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-09-19","2.4",," 0800","0.0",,,,"15.0","0.6",,"  350","  360","7.2","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-09-20","0.4",," 1511","0.0",,,,"21.7","0.6",,"  190","  210","3.6","5.4","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-09-21","0.9",," 1349","0.0",,,,"25.6","1.1",,"  190","  260","3.1","4.5","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-09-22","0.8",," 1335","0.5",,,,"23.9","7.8",,"  200","  200","5.4","8.1",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-09-23","1.3",," 1301","21.8",,,,"26.7","17.2",,"  200","  190","6.3","8.9","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-09-24","1.9",," 0453","0.0",,,,"20.0","10.0",,"  330","  330","8.1","10.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-09-25","2.1",," 0728","0.0",,,,"15.6","1.1",,"  350","  340","6.3","8.9","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-09-26","1.0",," 1340","0.0",,,,"18.3","1.1",,"  210","  270","5.8","8.9","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-09-27","0.5",," 2017","30.5",,,,"15.0","10.0",,"  300","  300","3.6","4.5","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-09-28","0.9",," 1914","7.9",,,,"20.6","10.0",,"  250","  250","6.7","11.2","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-09-29","1.7",," 0957","4.6",,,,"16.7","7.2",,"  200","  190","7.6","10.7","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-09-30","2.1",," 0415","0.8",,,,"11.7","6.1",,"  360","  330","5.4","8.1","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-01","0.5",," 0037","2.8",,,,"7.8","4.4",,"  310","  320","3.6","5.8","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-02","0.8",," 2333","3.8",,,,"13.9","4.4",,"  200","  200","4.0","7.6","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-03","0.1",," 0105","6.3",,,,"12.8","9.4",,"  200","  190","4.0","7.2","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-04","0.3",," 1513","0.3",,,,"17.2","7.8",,"  310","  300","4.0","5.8","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-05","1.0",," 1318","7.6",,,,"16.1","7.8",,"  300","  220","5.8","8.1","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-06","1.0",," 1011","0.0",,,,"14.4","7.8",,"  320","  310","7.2","9.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-07","2.1",," 2016","19.3",,,,"13.9","8.3",,"  310","  310","9.4","15.7","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-08","2.2",," 0057","0.0",,,,"12.2","4.4",,"  310","  310","8.1","11.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-09","0.1",," 1002","1.5",,,,"11.7","5.6",,"  330","  180","2.2","2.7","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-10","2.5",," 0853","3.3",,,,"11.1","0.0",,"  330","  340","9.8","13.0","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-11","2.2",," 1715","1.0",,,,"10.6","0.6",,"  310","  310","7.6","12.5","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-12","0.7",," 1017","0.0",,,,"10.6","-2.1",,"  310","  240","5.4","7.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-13","1.0",," 1339","6.3",,,,"5.0","0.6",,"  340","  330","6.3","8.9","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-14","1.9",," 1549","0.0",,,,"3.9","0.0",,"  350","  350","5.4","7.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-15","0.5",," 1541","0.0",,,,"3.3","-3.8",,"   40","   40","4.0","4.5",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-16","0.3",," 1203","0.0",,,,"7.2","-5.5",,"   40","  100","3.6","5.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-17","0.4",," 1246","0.0",,,,"10.0","-7.1",,"  310","  300","3.6","4.5",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-18","0.5",," 1614","0.0",,,,"7.8","-5.5",,"   20","   10","3.6","4.5",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-19","0.5",," 1228","0.0",,,,"11.1","-6.6",,"   30","   10","4.5","6.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-20","0.1",," 1440","0.0",,,,"11.1","-1.0",,"   20","   30","3.1","3.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-21","0.9",," 1318","1.3",,,,"11.7","6.1",,"   20","   20","4.0","5.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-22","2.8",," 1511","5.6",,,,"19.4","1.1",,"  340","  340","11.6","17.0","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-23","1.2",," 2352","1.0",,,,"7.8","0.0",,"  340","  200","6.3","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-24","2.2",," 0535","15.0",,,,"10.0","3.9",,"  210","  200","10.7","17.9","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-25","3.2",," 2046","0.0",,,,"12.2","5.0",,"  310","  310","7.2","11.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-26","0.7",," 1324","0.0",,,,"11.7","-2.1",,"   10","  330","4.0","5.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-27","1.7",," 1158","0.0",,,,"12.2","-0.5",,"  190","  190","6.3","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-28","0.6",," 0932","4.3",,,,"10.0","2.8",,"  110","  110","4.0","5.4","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-29","0.0",," 2341","0.5",,,,"10.6","6.1",,"  180","  170","1.3","2.2","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-30","1.0",," 1419","3.3",,,,"12.8","8.3",,"  130","  190","5.8","8.1","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-10-31","2.9",," 1556","1.5",,,,"21.1","7.2",,"  200","  190","9.8","14.8","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-01","2.2",," 0122","0.0",,,,"11.7","-0.5",,"  320","  310","7.6","11.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-02","0.9",," 1324","0.0",,,,"10.6","-3.2",,"  190","  180","4.0","5.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-03","2.3",," 2219","1.0",,,,"10.6","-1.0",,"  310","  320","7.2","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-04","2.0",," 0248","0.3",,,,"5.0","-1.6",,"  310","  310","7.2","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-05","0.0",," 1521","0.0",,,,"5.0","-2.1",,"  120","  120","2.7","3.1","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-06","1.4",," 0911","0.3",,,,"2.8","-2.1",,"  330","  310","7.2","9.4","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-07","0.7",," 2137","0.0",,,,"8.3","-4.3",,"  130","  230","4.0","5.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-08","1.0",," 1308","0.0",,,,"16.7","-2.1",,"  300","  250","5.8","8.1",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-09","1.8",," 1430","0.0",,,,"20.6","-3.2",,"  200","  200","7.2","11.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-10","2.5",," 0416","0.0",,,,"17.8","2.2",,"  310","  320","8.9","11.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-11","0.4",," 1309","0.0",,,,"10.0","-3.8",,"  350","  340","2.7","3.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-12","0.0",," 1356","0.0",,,,"10.0","-7.1",,"  200","  180","2.2","2.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-13","0.1",," 2236","0.0",,,,"10.6","-7.1",,"  190","  190","2.2","3.1",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-14","0.1",," 0541","26.7",,,,"8.3","-4.9",,"  200","  160","2.2","3.1","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-15","0.4",," 2357","0.5",,,,"13.3","7.8",,"  340","  330","6.3","8.1","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-16","3.3",," 0811","0.3",,,,"11.1","-0.5",,"  340","  330","8.9","13.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-17","0.7",," 1157","0.0",,,,"7.2","-4.9",,"  360","   10","4.0","5.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-18","0.0",," 1230","0.0",,,,"10.6","-7.1",,"  220","  120","1.3","2.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-19","0.2",," 2337","0.0",,,,"11.7","-7.1",,"  200","  110","2.2","2.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-20","1.5",," 1421","24.1",,,,"10.6","2.2",,"  250","  260","5.8","10.3","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-21","2.1",," 0040","0.3",,,,"11.1","0.0",,"  260","  260","8.1","13.0","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-22","1.2",," 0622","0.0",,,,"8.9","-2.7",,"  340","  350","4.5","6.7","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-23","1.0",," 1247","0.0",,,,"7.2","-3.8",,"  210","  210","4.5","6.3","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-24","0.4",," 1215","0.0",,,,"11.1","-0.5",,"  200","  200","2.7","3.6","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-25","0.7",," 1347","0.5",,,,"10.6","-0.5",,"  200","  200","4.0","5.8","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-26","0.7",," 1344","0.0",,,,"12.2","1.7",,"  190","  190","4.0","5.8","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-27","2.6",," 2145","18.8",,,,"5.6","0.0",,"  340","  340","8.9","14.3","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-28","4.8",," 0531","12.2",,,,"5.6","2.2",,"  310","  340","9.8","16.5","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-29","1.1",," 0203","1.5",,,,"7.8","1.7",,"  300","  290","6.7","8.9","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-11-30","1.8",," 1801","5.1",,,,"6.1","-1.0",,"  340","  330","6.7","11.2","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-01","1.3",," 1222","0.3",,,,"4.4","-2.7",,"  190","  190","6.3","8.1",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-02","0.7",," 1206","0.3",,,,"8.3","-2.7",,"  200","  200","3.6","4.5","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-03","2.1",," 1827","31.2",,,,"14.4","4.4",,"  310","  300","8.1","11.6","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-04","1.3",," 0551","0.0",,,,"8.3","-1.6",,"  210","  310","5.8","8.1",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-05","0.3",," 1516","0.8",,,,"2.8","-2.1",,"   20","   20","3.6","4.5","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-06","2.5",," 1808","0.0",,,,"1.7","-1.6",,"  310","  260","6.3","9.8","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-07","1.0",," 0021","1.3",,,,"0.6","-2.7",,"  190","  200","4.5","6.3","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-08","1.8",," 1226","0.8",,,,"-1.0","-11.0",,"  310","  300","9.4","12.5","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-09","0.9",," 1347","14.5",,,,"2.2","-9.9",,"  210","  130","5.4","8.1","    1","    1",,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-10","2.7",," 2224","1.5",,,,"2.2","-3.2",,"  300","  290","8.1","11.2","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-11","3.5",," 2330","0.3",,,,"-3.2","-7.1",,"  300","  310","10.3","17.9",,,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-12","3.0",," 1018","0.0",,,,"-2.7","-12.1",,"  310","  310","9.8","16.1",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-13","0.5",," 1221","8.9",,,,"1.1","-17.1",,"  200","  200","3.6","5.4","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-14","0.4",," 0106","2.0",,,,"2.2","0.0",,"  120","   10","3.6","4.5","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-15","1.8",," 1430","2.8",,,,"2.2","-4.3",,"  340","  330","9.4","11.6","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-16","3.5",," 0342","0.0",,,,"-4.3","-13.2",,"  310","  310","9.8","13.9",,,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-17","3.6",," 1011","0.0",,,,"-13.2","-19.3",,"  320","  320","8.1","12.5",,,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-18","0.6",," 1306","0.0",,,,"-9.3","-22.7",,"   10","   10","4.0","5.8","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-19","0.0",," 2118","0.0",,,,"-9.3","-25.5",,"  190","   10","2.7","3.1","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-20","2.7",," 1401","0.0",,,,"-9.9","-13.2",,"  360","  340","6.7","10.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-21","3.2",," 1938","0.0",,,,"-6.0","-12.1",,"  320","  350","8.1","13.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-22","3.0",," 1722","0.0",,,,"-8.2","-12.7",,"  350","  340","7.2","10.3",,,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-23","0.6",," 1549","0.5",,,,"-7.7","-12.1",,"  340","  340","4.5","6.7","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-24","0.6",," 0422","0.0",,,,"-1.0","-7.7",,"   10","   20","4.0","5.8","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-25","0.3",," 1432","0.0",,,,"-2.1","-4.3",,"   20","   10","3.1","4.0","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-26","2.5",," 1624","0.0",,,,"3.3","-2.7",,"  190","  200","7.6","13.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-27","0.5",," 0018","20.6",,,,"4.4","-2.1",,"  190","  200","6.3","8.9","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-28","1.2",," 1756","3.6",,,,"0.6","-3.2",,"  320","  310","6.7","11.2","    1","    1",,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-29","4.1",," 0647","0.0",,,,"-2.7","-16.0",,"  310","  300","11.6","17.0","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-30","0.9",," 0134","0.0",,,,"-8.2","-19.9",,"  360","  290","5.4","8.1",,,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2009-12-31","0.7",," 1247","0.8",,,,"-3.2","-11.6",,"  220","  210","3.6","5.4","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-01","0.0",," 0904","2.3",,,,"-1.0","-4.3",,"  160","  180","2.2","2.7","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-02","3.6",," 2312","0.8",,,,"-1.6","-11.6",,"  330","  340","7.6","11.6","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-03","3.3",," 0129","1.3",,,,"-6.6","-11.6",,"  350","  310","8.1","15.7","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-04","3.0",," 0255","0.0",,,,"-5.5","-8.8",,"  340","  340","7.2","9.4","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-05","1.1",," 1516","0.3",,,,"-5.5","-8.8",,"   20","   30","4.0","5.8","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-06","1.8",," 0813","0.0",,,,"-4.9","-6.6",,"  310","  320","7.6","9.8","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-07","1.9",," 0627","0.0",,,,"-4.3","-7.7",,"  350","  340","6.3","8.1","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-08","2.1",," 1542","0.0",,,,"-6.6","-11.0",,"  340","  340","6.7","10.3","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-09","3.6",," 0633","0.0",,,,"-8.2","-19.9",,"  340","  340","8.9","13.0",,,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-10","0.5",," 0019","0.0",,,,"-6.6","-21.6",,"   20","   10","3.6","4.5",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-11","1.6",," 1933","0.0",,,,"-1.6","-8.8",,"  330","  340","4.5","7.2","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-12","3.0",," 1303","0.0",,,,"-4.3","-14.9",,"  320","  310","8.9","11.6","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-13","0.5",," 0003","0.0",,,,"-7.1","-19.9",,"  310","  310","3.6","5.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-14","0.3",," 1712","0.0",,,,"-0.5","-8.2",,"  210","  190","4.0","6.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-15","2.2",," 1956","0.3",,,,"3.9","-3.8",,"  340","  310","6.7","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-16","2.4",," 1603","0.0",,,,"3.9","-2.7",,"  330","  300","6.7","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-17","1.7",," 1733","0.0",,,,"3.3","-0.5",,"  180","  190","6.7","10.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-18","0.6",," 2252","0.5",,,,"3.3","0.0",,"   20","   30","4.0","6.3","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-19","0.0",," 0001","1.3",,,,"1.1","-2.1",,"  360","   20","2.7","4.0","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-20",,,,,,,,"-0.5","-4.3",,,,,,,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-21","1.7",," 0622","0.0",,,,"-1.6","-13.8",,"  360","  360","4.5","6.3","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-22","0.4",," 1650","0.0",,,,"0.0","-17.1",,"   20","   20","2.7","3.6","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-23","0.1",," 1546","0.0",,,,"-0.5","-17.1",,"  210","  360","2.2","3.1","    1","    1",,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-24","1.1",," 1711","0.0",,,,"2.8","-11.6",,"  210","  200","4.5","5.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-25","3.6",," 1121","23.1",,,,"11.1","2.2",,"  170","  160","11.6","21.5","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-26","2.2",," 1309","2.3",,,,"3.9","-1.0",,"  200","  260","5.4","7.6","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-27","1.0",," 1208","0.3",,,,"0.6","-3.2",,"  310","  290","4.0","6.3","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-28","2.4",," 2132","3.0",,,,"0.0","-12.1",,"  310","  320","10.3","16.5","    1","    1",,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-29","4.1",," 0134","0.5",,,,"-12.1","-19.3",,"  320","  310","8.9","14.8",,,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-30","1.6",," 0105","0.0",,,,"-13.2","-23.2",,"  340","  350","8.1","11.2",,,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-01-31","1.1",," 1525","0.0",,,,"-5.5","-24.9",,"  210","  200","5.4","7.6","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-02-01","2.7",," 0508","0.3",,,,"-5.5","-11.6",,"  300","  310","8.9","14.8","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-02-02","0.8",," 0204","0.0",,,,"-2.7","-12.7",,"  340","  330","8.1","10.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-02-03","0.4",," 1801","0.3",,,,"-1.6","-9.9",,"   10","   10","3.1","4.5","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2010-02-04","2.2",," 1136","0.3",,,,"-4.9","-13.2",,"  320","  340","7.6","13.4","    1",,,,"    1",
